impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Lock-Free,strong,50/50,uniform,4,2000000,16384,0.50,0.00,1.411346,1.417,2.061,2.908950
Lock-Free,strong,50/50,uniform,8,2000000,16384,0.50,0.00,0.783718,2.552,3.712,2.908950
Lock-Free,strong,50/50,uniform,16,2000000,16384,0.50,0.00,0.553651,3.612,5.254,2.908950
Lock-Free,strong,50/50,skew,1,2000000,16384,0.50,0.70,6.339638,0.315,0.468,2.965282
Lock-Free,strong,50/50,skew,2,2000000,16384,0.50,0.70,3.400855,0.588,0.872,2.965282
Lock-Free,strong,50/50,skew,4,2000000,16384,0.50,0.70,1.743609,1.147,1.701,2.965282
Lock-Free,strong,50/50,skew,8,2000000,16384,0.50,0.70,0.949753,2.106,3.122,2.965282
Lock-Free,strong,50/50,skew,16,2000000,16384,0.50,0.70,0.655901,3.049,4.521,2.965282
Lock-Free,strong,50/50,skew,1,2000000,16384,0.50,0.90,6.652373,0.301,0.446,2.963839
Lock-Free,strong,50/50,skew,2,2000000,16384,0.50,0.90,3.597569,0.556,0.824,2.963839
Lock-Free,strong,50/50,skew,4,2000000,16384,0.50,0.90,1.740830,1.149,1.703,2.963839
Lock-Free,strong,50/50,skew,8,2000000,16384,0.50,0.90,0.910368,2.197,3.256,2.963839
Lock-Free,strong,50/50,skew,16,2000000,16384,0.50,0.90,0.637168,3.139,4.652,2.963839
Lock-Free,strong,50/50,skew,1,2000000,16384,0.50,0.99,6.723975,0.297,0.442,2.969477
Lock-Free,strong,50/50,skew,2,2000000,16384,0.50,0.99,3.591606,0.557,0.827,2.969477
Lock-Free,strong,50/50,skew,4,2000000,16384,0.50,0.99,2.019756,0.990,1.470,2.969477
Lock-Free,strong,50/50,skew,8,2000000,16384,0.50,0.99,1.082745,1.847,2.743,2.969477
Lock-Free,strong,50/50,skew,16,2000000,16384,0.50,0.99,0.615837,3.248,4.822,2.969477
Lock-Free,strong,50/50,uniform,1,2000000,65536,0.50,0.00,1.171494,1.707,0.429,0.502635
Lock-Free,strong,50/50,uniform,2,2000000,65536,0.50,0.00,0.725604,2.756,0.693,0.502635
Lock-Free,strong,50/50,uniform,4,2000000,65536,0.50,0.00,0.439194,4.554,1.144,0.502635
Lock-Free,strong,50/50,uniform,8,2000000,65536,0.50,0.00,0.300663,6.652,1.672,0.502635
Lock-Free,strong,50/50,uniform,16,2000000,65536,0.50,0.00,0.227907,8.776,2.205,0.502635
Lock-Free,strong,50/50,skew,1,2000000,65536,0.50,0.70,1.588076,1.259,0.359,0.569933
