impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Coarse,strong,50/50,skew,16,2000000,262144,0.50,0.99,3.987013,0.502,0.051,0.203600
Coarse,strong,50/50,uniform,1,2000000,1048576,0.50,0.00,0.144778,13.814,0.700,0.101350
Coarse,strong,50/50,uniform,2,2000000,1048576,0.50,0.00,0.271559,7.365,0.373,0.101350
Coarse,strong,50/50,uniform,4,2000000,1048576,0.50,0.00,1.371268,1.459,0.074,0.101350
Coarse,strong,50/50,uniform,8,2000000,1048576,0.50,0.00,3.131621,0.639,0.032,0.101350
Coarse,strong,50/50,uniform,16,2000000,1048576,0.50,0.00,4.020931,0.497,0.025,0.101350
Coarse,strong,50/50,skew,1,2000000,1048576,0.50,0.70,0.276701,7.228,0.479,0.132495
Coarse,strong,50/50,skew,2,2000000,1048576,0.50,0.70,0.333438,5.998,0.397,0.132495
Coarse,strong,50/50,skew,4,2000000,1048576,0.50,0.70,1.405849,1.423,0.094,0.132495
Coarse,strong,50/50,skew,8,2000000,1048576,0.50,0.70,2.946141,0.679,0.045,0.132495
Coarse,strong,50/50,skew,16,2000000,1048576,0.50,0.70,4.207777,0.475,0.031,0.132495
Coarse,strong,50/50,skew,1,2000000,1048576,0.50,0.90,0.265224,7.541,0.481,0.127541
Coarse,strong,50/50,skew,2,2000000,1048576,0.50,0.90,0.335700,5.958,0.380,0.127541
Coarse,strong,50/50,skew,4,2000000,1048576,0.50,0.90,1.414575,1.414,0.090,0.127541
Coarse,strong,50/50,skew,8,2000000,1048576,0.50,0.90,2.925757,0.684,0.044,0.127541
Coarse,strong,50/50,skew,16,2000000,1048576,0.50,0.90,3.909033,0.512,0.033,0.127541
Coarse,strong,50/50,skew,1,2000000,1048576,0.50,0.99,0.261466,7.649,0.481,0.125656
Coarse,strong,50/50,skew,2,2000000,1048576,0.50,0.99,0.334083,5.987,0.376,0.125656
Coarse,strong,50/50,skew,4,2000000,1048576,0.50,0.99,1.426219,1.402,0.088,0.125656
Coarse,strong,50/50,skew,8,2000000,1048576,0.50,0.99,2.910612,0.687,0.043,0.125656
Coarse,strong,50/50,skew,16,2000000,1048576,0.50,0.99,3.894015,0.514,0.032,0.125656
Coarse,weak,80/20,uniform,1,250000,16384,0.80,0.00,0.022814,10.958,0.528,0.012057
Coarse,weak,80/20,uniform,2,500000,16384,0.80,0.00,0.161464,3.097,0.296,0.047823
Coarse,weak,80/20,uniform,4,1000000,16384,0.80,0.00,1.351510,0.740,0.220,0.297482
Coarse,weak,80/20,uniform,8,2000000,16384,0.80,0.00,5.762478,0.347,0.237,1.368282
Coarse,weak,80/20,uniform,16,4000000,16384,0.80,0.00,25.188438,0.159,0.213,5.354473
Coarse,weak,80/20,skew,1,250000,16384,0.80,0.70,0.035797,6.984,0.491,0.017572
Coarse,weak,80/20,skew,2,500000,16384,0.80,0.70,0.152004,3.289,0.395,0.060055
Coarse,weak,80/20,skew,4,1000000,16384,0.80,0.70,1.058899,0.944,0.298,0.315681
Coarse,weak,80/20,skew,8,2000000,16384,0.80,0.70,5.195787,0.385,0.265,1.378076
Coarse,weak,80/20,skew,16,4000000,16384,0.80,0.70,21.201144,0.189,0.257,5.448589
Coarse,weak,80/20,skew,1,250000,16384,0.80,0.90,0.032684,7.649,0.522,0.017075
Coarse,weak,80/20,skew,2,500000,16384,0.80,0.90,0.136876,3.653,0.438,0.059952
Coarse,weak,80/20,skew,4,1000000,16384,0.80,0.90,1.006432,0.994,0.331,0.333582
Coarse,weak,80/20,skew,8,2000000,16384,0.80,0.90,5.420289,0.369,0.263,1.424143
Coarse,weak,80/20,skew,16,4000000,16384,0.80,0.90,20.045622,0.200,0.276,5.535947
Coarse,weak,80/20,skew,1,250000,16384,0.80,0.99,0.030986,8.068,0.542,0.016795
Coarse,weak,80/20,skew,2,500000,16384,0.80,0.99,0.124485,4.017,0.472,0.058800
Coarse,weak,80/20,skew,4,1000000,16384,0.80,0.99,1.030667,0.970,0.319,0.328670
Coarse,weak,80/20,skew,8,2000000,16384,0.80,0.99,5.856528,0.341,0.241,1.408848
Coarse,weak,80/20,skew,16,4000000,16384,0.80,0.99,26.911092,0.149,0.205,5.522203
Coarse,weak,80/20,uniform,1,250000,65536,0.80,0.00,0.013724,18.216,0.550,0.007552
Coarse,weak,80/20,uniform,2,500000,65536,0.80,0.00,0.073403,6.812,0.308,0.022603
Coarse,weak,80/20,uniform,4,1000000,65536,0.80,0.00,0.741646,1.348,0.110,0.081594
Coarse,weak,80/20,uniform,8,2000000,65536,0.80,0.00,3.683992,0.543,0.084,0.309126
Coarse,weak,80/20,uniform,16,4000000,65536,0.80,0.00,11.211938,0.357,0.127,1.420895
Coarse,weak,80/20,skew,1,250000,65536,0.80,0.70,0.029046,8.607,0.455,0.013221
Coarse,weak,80/20,skew,2,500000,65536,0.80,0.70,0.085862,5.823,0.416,0.035677
Coarse,weak,80/20,skew,4,1000000,65536,0.80,0.70,0.713099,1.402,0.150,0.107072
Coarse,weak,80/20,skew,8,2000000,65536,0.80,0.70,3.432182,0.583,0.106,0.363761
Coarse,weak,80/20,skew,16,4000000,65536,0.80,0.70,11.024780,0.363,0.135,1.483924
Coarse,weak,80/20,skew,1,250000,65536,0.80,0.90,0.027022,9.252,0.467,0.012622
Coarse,weak,80/20,skew,2,500000,65536,0.80,0.90,0.080049,6.246,0.422,0.033767
Coarse,weak,80/20,skew,4,1000000,65536,0.80,0.90,0.691435,1.446,0.152,0.104933
Coarse,weak,80/20,skew,8,2000000,65536,0.80,0.90,3.202805,0.624,0.114,0.365081
Coarse,weak,80/20,skew,16,4000000,65536,0.80,0.90,11.220165,0.357,0.135,1.517011
Coarse,weak,80/20,skew,1,250000,65536,0.80,0.99,0.026284,9.511,0.473,0.012434
Coarse,weak,80/20,skew,2,500000,65536,0.80,0.99,0.074862,6.679,0.428,0.032034
Coarse,weak,80/20,skew,4,1000000,65536,0.80,0.99,0.624452,1.601,0.161,0.100780
Coarse,weak,80/20,skew,8,2000000,65536,0.80,0.99,3.330778,0.600,0.106,0.351641
Coarse,weak,80/20,skew,16,4000000,65536,0.80,0.99,11.515298,0.347,0.130,1.491331
Coarse,weak,80/20,uniform,1,250000,262144,0.80,0.00,0.012948,19.307,0.491,0.006364
Coarse,weak,80/20,uniform,2,500000,262144,0.80,0.00,0.057897,8.636,0.239,0.013862
Coarse,weak,80/20,uniform,4,1000000,262144,0.80,0.00,0.606082,1.650,0.055,0.033570
Coarse,weak,80/20,uniform,8,2000000,262144,0.80,0.00,2.947587,0.679,0.033,0.097853
Coarse,weak,80/20,uniform,16,4000000,262144,0.80,0.00,7.684863,0.521,0.041,0.318417
Coarse,weak,80/20,skew,1,250000,262144,0.80,0.70,0.028447,8.788,0.429,0.012190
Coarse,weak,80/20,skew,2,500000,262144,0.80,0.70,0.067930,7.361,0.373,0.025340
Coarse,weak,80/20,skew,4,1000000,262144,0.80,0.70,0.608736,1.643,0.094,0.057131
Coarse,weak,80/20,skew,8,2000000,262144,0.80,0.70,2.740821,0.730,0.053,0.145893
Coarse,weak,80/20,skew,16,4000000,262144,0.80,0.70,7.767683,0.515,0.053,0.414730
Coarse,weak,80/20,skew,1,250000,262144,0.80,0.90,0.026203,9.541,0.437,0.011447
Coarse,weak,80/20,skew,2,500000,262144,0.80,0.90,0.065413,7.644,0.374,0.024489
Coarse,weak,80/20,skew,4,1000000,262144,0.80,0.90,0.599796,1.667,0.091,0.054617
Coarse,weak,80/20,skew,8,2000000,262144,0.80,0.90,2.705279,0.739,0.052,0.141060
Coarse,weak,80/20,skew,16,4000000,262144,0.80,0.90,7.975095,0.502,0.052,0.414359
Coarse,weak,80/20,skew,1,250000,262144,0.80,0.99,0.024978,10.009,0.449,0.011211
Coarse,weak,80/20,skew,2,500000,262144,0.80,0.99,0.063437,7.882,0.375,0.023786
Coarse,weak,80/20,skew,4,1000000,262144,0.80,0.99,0.576833,1.734,0.092,0.053287
Coarse,weak,80/20,skew,8,2000000,262144,0.80,0.99,2.723540,0.734,0.051,0.138968
Coarse,weak,80/20,skew,16,4000000,262144,0.80,0.99,7.585396,0.527,0.053,0.404816
Coarse,weak,80/20,uniform,1,250000,1048576,0.80,0.00,0.012910,19.365,0.493,0.006367
Coarse,weak,80/20,uniform,2,500000,1048576,0.80,0.00,0.060406,8.277,0.209,0.012653
Coarse,weak,80/20,uniform,4,1000000,1048576,0.80,0.00,0.591344,1.691,0.043,0.025658
Coarse,weak,80/20,uniform,8,2000000,1048576,0.80,0.00,3.026167,0.661,0.018,0.053787
