impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Segment,strong,80/20,skew,16,2000000,262144,0.80,0.90,0.268297,7.454,0.543,0.145715
Segment,strong,80/20,skew,32,2000000,262144,0.80,0.90,0.264649,7.557,0.551,0.145715
Segment,strong,80/20,skew,48,2000000,262144,0.80,0.90,0.270081,7.405,0.540,0.145715
Segment,strong,80/20,skew,16,2000000,262144,0.80,0.99,0.265411,7.535,0.561,0.148884
Segment,strong,80/20,skew,32,2000000,262144,0.80,0.99,0.263519,7.590,0.565,0.148884
Segment,strong,80/20,skew,48,2000000,262144,0.80,0.99,0.268980,7.436,0.554,0.148884
Segment,strong,80/20,uniform,16,2000000,1048576,0.80,0.00,0.047642,41.980,1.270,0.060513
Segment,strong,80/20,uniform,32,2000000,1048576,0.80,0.00,0.047865,41.784,1.264,0.060513
Segment,strong,80/20,uniform,48,2000000,1048576,0.80,0.00,0.047006,42.548,1.287,0.060513
Segment,strong,80/20,skew,16,2000000,1048576,0.80,0.70,0.253598,7.887,0.419,0.106226
Segment,strong,80/20,skew,32,2000000,1048576,0.80,0.70,0.259008,7.722,0.410,0.106226
Segment,strong,80/20,skew,48,2000000,1048576,0.80,0.70,0.268514,7.448,0.396,0.106226
Segment,strong,80/20,skew,16,2000000,1048576,0.80,0.90,0.253586,7.887,0.372,0.094276
Segment,strong,80/20,skew,32,2000000,1048576,0.80,0.90,0.251953,7.938,0.374,0.094276
Segment,strong,80/20,skew,48,2000000,1048576,0.80,0.90,0.258674,7.732,0.364,0.094276
Segment,strong,80/20,skew,16,2000000,1048576,0.80,0.99,0.254460,7.860,0.365,0.092885
Segment,strong,80/20,skew,32,2000000,1048576,0.80,0.99,0.251813,7.942,0.369,0.092885
Segment,strong,80/20,skew,48,2000000,1048576,0.80,0.99,0.258210,7.746,0.360,0.092885
Segment,strong,50/50,uniform,16,2000000,16384,0.50,0.00,0.479332,4.172,6.175,2.959927
Segment,strong,50/50,uniform,32,2000000,16384,0.50,0.00,0.317457,6.300,9.324,2.959927
Segment,strong,50/50,uniform,48,2000000,16384,0.50,0.00,0.235427,8.495,12.573,2.959927
Segment,strong,50/50,skew,16,2000000,16384,0.50,0.70,0.584612,3.421,5.193,3.036090
Segment,strong,50/50,skew,32,2000000,16384,0.50,0.70,0.512921,3.899,5.919,3.036090
Segment,strong,50/50,skew,48,2000000,16384,0.50,0.70,0.474386,4.216,6.400,3.036090
Segment,strong,50/50,skew,16,2000000,16384,0.50,0.90,0.584994,3.419,5.179,3.029436
Segment,strong,50/50,skew,32,2000000,16384,0.50,0.90,0.516751,3.870,5.862,3.029436
Segment,strong,50/50,skew,48,2000000,16384,0.50,0.90,0.480526,4.162,6.304,3.029436
Segment,strong,50/50,skew,16,2000000,16384,0.50,0.99,0.576977,3.466,5.204,3.002673
Segment,strong,50/50,skew,32,2000000,16384,0.50,0.99,0.512379,3.903,5.860,3.002673
Segment,strong,50/50,skew,48,2000000,16384,0.50,0.99,0.480089,4.166,6.254,3.002673
Segment,strong,50/50,uniform,16,2000000,65536,0.50,0.00,0.167321,11.953,3.005,0.502826
Segment,strong,50/50,uniform,32,2000000,65536,0.50,0.00,0.136127,14.692,3.694,0.502826
Segment,strong,50/50,uniform,48,2000000,65536,0.50,0.00,0.135480,14.762,3.711,0.502826
Segment,strong,50/50,skew,16,2000000,65536,0.50,0.70,0.371650,5.381,1.575,0.585255
Segment,strong,50/50,skew,32,2000000,65536,0.50,0.70,0.390482,5.122,1.499,0.585255
Segment,strong,50/50,skew,48,2000000,65536,0.50,0.70,0.382675,5.226,1.529,0.585255
Segment,strong,50/50,skew,16,2000000,65536,0.50,0.90,0.369646,5.411,1.471,0.543601
Segment,strong,50/50,skew,32,2000000,65536,0.50,0.90,0.389104,5.140,1.397,0.543601
Segment,strong,50/50,skew,48,2000000,65536,0.50,0.90,0.380533,5.256,1.429,0.543601
Segment,strong,50/50,skew,16,2000000,65536,0.50,0.99,0.368311,5.430,1.449,0.533814
Segment,strong,50/50,skew,32,2000000,65536,0.50,0.99,0.388275,5.151,1.375,0.533814
Segment,strong,50/50,skew,48,2000000,65536,0.50,0.99,0.380883,5.251,1.402,0.533814
Segment,strong,50/50,uniform,16,2000000,262144,0.50,0.00,0.115529,17.312,1.365,0.157729
Segment,strong,50/50,uniform,32,2000000,262144,0.50,0.00,0.120959,16.535,1.304,0.157729
Segment,strong,50/50,uniform,48,2000000,262144,0.50,0.00,0.117390,17.037,1.344,0.157729
Segment,strong,50/50,skew,16,2000000,262144,0.50,0.70,0.332357,6.018,0.621,0.206558
Segment,strong,50/50,skew,32,2000000,262144,0.50,0.70,0.333593,5.995,0.619,0.206558
Segment,strong,50/50,skew,48,2000000,262144,0.50,0.70,0.339504,5.891,0.608,0.206558
Segment,strong,50/50,skew,16,2000000,262144,0.50,0.90,0.327316,6.110,0.612,0.200259
Segment,strong,50/50,skew,32,2000000,262144,0.50,0.90,0.330636,6.049,0.606,0.200259
Segment,strong,50/50,skew,48,2000000,262144,0.50,0.90,0.337348,5.929,0.594,0.200259
Segment,strong,50/50,skew,16,2000000,262144,0.50,0.99,0.329611,6.068,0.599,0.197600
Segment,strong,50/50,skew,32,2000000,262144,0.50,0.99,0.329216,6.075,0.600,0.197600
Segment,strong,50/50,skew,48,2000000,262144,0.50,0.99,0.333872,5.990,0.592,0.197600
Segment,strong,50/50,uniform,16,2000000,1048576,0.50,0.00,0.107793,18.554,0.884,0.095290
Segment,strong,50/50,uniform,32,2000000,1048576,0.50,0.00,0.109184,18.318,0.873,0.095290
Segment,strong,50/50,uniform,48,2000000,1048576,0.50,0.00,0.108298,18.468,0.880,0.095290
Segment,strong,50/50,skew,16,2000000,1048576,0.50,0.70,0.317222,6.305,0.408,0.129501
Segment,strong,50/50,skew,32,2000000,1048576,0.50,0.70,0.324036,6.172,0.400,0.129501
Segment,strong,50/50,skew,48,2000000,1048576,0.50,0.70,0.330707,6.048,0.392,0.129501
Segment,strong,50/50,skew,16,2000000,1048576,0.50,0.90,0.314893,6.351,0.394,0.124130
Segment,strong,50/50,skew,32,2000000,1048576,0.50,0.90,0.321737,6.216,0.386,0.124130
Segment,strong,50/50,skew,48,2000000,1048576,0.50,0.90,0.326822,6.120,0.380,0.124130
Segment,strong,50/50,skew,16,2000000,1048576,0.50,0.99,0.312945,6.391,0.447,0.139773
Segment,strong,50/50,skew,32,2000000,1048576,0.50,0.99,0.318100,6.287,0.439,0.139773
Segment,strong,50/50,skew,48,2000000,1048576,0.50,0.99,0.326795,6.120,0.428,0.139773
Segment,weak,80/20,uniform,16,4000000,16384,0.80,0.00,1.300426,3.076,4.098,5.329748
Segment,weak,80/20,uniform,32,8000000,16384,0.80,0.00,3.232967,2.475,6.782,21.925587
Segment,weak,80/20,uniform,48,12000000,16384,0.80,0.00,5.506896,2.179,9.244,50.906508
Segment,weak,80/20,skew,16,4000000,16384,0.80,0.70,1.518776,2.634,3.605,5.475263
Segment,weak,80/20,skew,32,8000000,16384,0.80,0.70,4.201701,1.904,5.237,22.002419
Segment,weak,80/20,skew,48,12000000,16384,0.80,0.70,6.987663,1.717,7.447,52.038613
Segment,weak,80/20,skew,16,4000000,16384,0.80,0.90,1.495550,2.675,3.631,5.431062
Segment,weak,80/20,skew,32,8000000,16384,0.80,0.90,4.207555,1.901,5.234,22.022719
Segment,weak,80/20,skew,48,12000000,16384,0.80,0.90,7.021636,1.709,7.308,51.314559
Segment,weak,80/20,skew,16,4000000,16384,0.80,0.99,1.488998,2.686,3.649,5.433492
Segment,weak,80/20,skew,32,8000000,16384,0.80,0.99,4.142418,1.931,5.311,21.998466
